"vehicle_id","is_delivery","actual_price","recommended_price","num_images","description_length","is_recent_model"
329402,1,45,46,13,32,0
368780,1,32,34,10,69,0
377873,1,26,43,5,41,1
388074,1,44,41,9,10,1
386044,1,37,59,18,10,0
202232,1,45,36,3,189,0
369283,0,36,36,11,74,0
366864,1,30,31,3,139,0
356040,1,191,133,11,94,0
347743,1,72,74,6,60,1
359895,1,26,33,10,14,0
351334,0,36,54,15,53,0
385342,1,50,56,7,51,1
286984,0,44,55,7,84,0
400243,1,28,38,14,96,1
126066,0,80,63,5,12,0
327590,1,175,63,18,22,1
355757,1,70,59,1,237,0
242869,0,34,30,4,10,0
365401,1,35,35,7,231,0
134993,1,30,39,7,10,0
397346,1,59,56,10,201,0
273138,1,65,66,11,355,1
287680,1,72,83,15,13,0
391571,1,85,101,7,21,0
385280,1,26,29,16,286,0
354529,1,30,27,16,34,0
338527,1,32,52,12,69,0
328627,1,213,228,6,21,1
340331,0,20,34,10,46,1
372099,0,40,36,8,176,0
411244,1,169,207,20,164,0
383314,1,166,185,5,70,1
360752,1,48,36,13,10,0
146922,1,142,180,16,212,0
323932,1,43,28,13,39,1
402416,1,40,33,4,12,0
315722,1,156,188,18,84,1
372616,1,101,99,18,271,0
405874,1,26,30,6,66,0
184935,1,35,34,11,116,0
357278,1,500,87,2,46,0
374046,1,24,26,8,162,0
380167,1,79,34,6,171,0
404567,1,40,36,7,28,1
402582,1,39,45,7,191,1
358885,1,26,33,7,10,0
294332,1,48,64,1,26,0
407253,1,37,27,13,80,0
432148,0,109,183,20,280,1
262564,1,80,77,16,97,1
173778,1,75,68,5,10,1
407418,0,29,27,4,575,0
412523,1,59,77,8,41,0
308839,0,194,148,8,92,0
131469,1,61,46,18,149,0
393784,1,68,74,15,323,0
350642,1,43,36,3,157,0
412939,1,82,70,9,142,1
121418,0,42,45,5,174,0
359805,1,102,90,6,340,1
430190,1,33,49,11,41,0
392939,1,36,30,12,10,0
363570,1,32,35,8,281,0
277683,0,39,35,19,51,0
426771,1,48,50,3,183,0
368075,1,17,35,2,84,1
171159,1,60,48,2,76,0
400904,1,103,97,16,10,1
214202,1,51,40,7,228,0
193551,1,70,91,4,85,0
358820,1,33,33,13,21,1
311834,1,125,158,20,29,0
324226,1,35,36,9,108,0
340063,1,41,33,4,12,1
111789,1,43,31,6,127,0
218168,1,20,23,10,10,0
247899,1,30,39,16,158,0
400878,1,48,44,14,113,0
395383,0,63,61,11,45,1
345464,0,67,98,18,42,1
205675,0,210,188,7,15,1
279759,1,134,136,17,71,0
125367,1,93,71,14,19,0
152249,1,41,40,1,153,0
237571,1,28,36,2,99,0
423916,0,19,39,2,82,0
421779,0,34,46,3,121,1
339115,1,70,81,13,399,0
143109,1,225,206,5,31,0
306810,1,31,36,12,443,0
69639,1,69,56,19,160,0
321902,0,48,39,17,523,0
300132,1,28,40,2,37,1
381406,0,48,51,10,37,0
222992,1,41,41,15,22,1
359160,0,42,36,12,37,0
270719,1,76,54,5,157,0
286381,1,34,47,5,114,0
109005,1,64,66,11,29,0
346600,0,30,33,8,27,0
418124,0,73,63,7,10,0
257327,1,55,50,2,252,1
59716,1,51,34,11,10,0
278924,1,163,167,5,164,1
411142,1,79,47,13,147,1
386503,0,64,65,19,61,1
265960,1,43,41,18,15,1
342855,1,85,125,5,10,0
315773,0,44,41,2,89,1
97455,0,55,55,19,13,0
253739,1,75,95,8,71,1
313419,0,70,74,12,31,1
275139,1,26,40,13,84,1
248232,1,115,102,11,76,1
366570,0,25,38,4,45,0
258914,1,299,240,3,80,0
349146,0,38,28,7,37,0
269993,1,94,85,2,10,0
427096,1,65,57,15,92,0
296672,1,107,70,8,37,1
272955,1,73,84,14,51,1
158067,1,45,35,5,398,0
62296,0,85,53,4,18,0
249158,1,37,40,9,123,1
427641,1,26,32,8,15,0
394280,1,80,90,20,80,0
380263,0,32,28,3,47,0
399323,1,50,41,8,10,1
391998,1,52,37,4,47,1
297399,0,32,38,9,185,0
416548,1,25,39,20,36,0
298081,1,26,33,3,426,0
270035,1,64,88,9,10,0
398605,0,34,50,7,78,0
120365,1,62,72,15,80,0
362885,0,27,29,8,95,0
252925,1,32,32,16,48,1
385435,0,95,54,8,118,0
331574,1,55,72,9,28,1
299922,1,88,74,12,47,1
226936,1,113,79,6,24,0
367269,1,64,51,6,83,0
356025,1,32,33,14,44,1
172449,1,31,34,9,10,0
401363,1,58,43,14,18,1
311075,1,52,50,5,26,0
285129,1,67,99,13,24,1
242967,0,35,26,5,10,0
351210,1,42,54,3,78,1
287469,1,39,46,7,34,1
288367,1,59,62,5,29,0
282592,1,80,81,12,10,1
152372,1,108,52,1,262,0
354304,1,54,40,18,24,0
321283,1,56,58,14,44,0
212395,1,46,41,1,132,0
407533,1,66,101,20,153,0
361633,0,39,42,9,95,0
411301,1,80,77,9,224,1
289282,1,74,77,11,62,1
377867,1,27,37,2,423,1
360942,0,44,32,18,107,0
399644,0,126,93,12,198,1
275775,1,77,111,10,25,0
411877,1,54,39,14,24,1
401802,1,49,40,9,10,0
399462,0,453,118,7,32,1
380712,1,67,46,5,211,1
124866,0,24,27,2,36,0
273592,1,87,80,12,176,0
422288,0,40,41,7,12,0
346254,0,75,59,1,78,1
218925,1,43,45,8,53,0
320897,1,39,31,6,28,0
334988,0,70,60,1,89,0
403584,0,34,34,8,18,0
152662,1,45,45,7,10,1
186766,1,95,74,13,52,0
310756,1,56,76,2,222,1
159608,1,68,42,2,21,0
316239,1,84,62,2,58,0
181223,1,174,130,12,10,1
296189,0,29,35,8,10,1
186427,1,114,74,4,82,1
216485,1,49,50,4,10,0
297945,1,69,47,2,100,0
348281,0,37,31,4,14,0
352355,0,25,30,1,154,0
288824,1,325,268,6,70,1
166804,0,356,235,2,56,0
337914,1,156,95,7,13,1
330930,1,39,52,4,50,1
138817,0,28,32,3,15,0
142740,0,95,30,2,10,0
272661,1,99,89,20,69,1
372540,0,38,39,13,10,0
143261,1,95,83,9,152,0
203795,1,45,35,13,35,0
239516,1,58,29,8,83,0
232971,1,51,38,2,15,0
347184,1,43,65,14,19,0
195783,1,90,62,9,72,0
386446,1,48,42,4,173,0
299462,0,23,29,1,10,0
285209,0,30,37,1,42,1
338973,1,82,63,4,315,1
135064,1,39,39,20,107,0
189599,1,221,84,6,49,0
205838,1,99,82,3,96,1
310761,1,250,90,3,18,1
314963,1,39,41,6,272,0
419266,1,99,71,6,412,0
377453,1,46,37,4,19,0
232220,1,37,33,5,11,0
389961,1,48,56,14,13,0
395193,0,66,57,6,219,1
286120,1,194,201,4,132,1
212816,1,154,68,7,124,0
228736,1,125,79,10,196,1
218643,0,55,49,3,275,1
320473,1,113,104,17,10,0
212498,0,62,48,2,33,0
114221,1,267,58,17,279,0
92,1,90,45,5,61,0
308198,1,49,35,13,249,1
321523,0,45,53,3,10,0
239986,1,41,36,6,91,1
115532,0,75,69,5,13,0
352014,1,95,92,6,42,0
127290,1,43,44,3,259,0
161982,1,147,114,4,26,1
203808,1,45,37,3,44,0
287250,1,75,63,4,10,0
55231,0,50,55,9,39,0
127079,1,60,44,3,10,0
216018,1,36,33,10,92,0
108265,1,27,39,2,54,0
351070,0,38,47,9,123,0
54135,1,143,148,3,196,0
353420,1,129,133,6,13,1
248610,1,41,40,6,10,0
109294,1,41,53,2,42,0
140320,1,54,56,5,86,0
69164,1,68,44,5,152,0
320403,0,46,40,4,132,1
85317,0,250,86,16,123,0
136516,0,33,30,5,78,0
299456,0,23,30,1,61,0
193874,0,165,54,1,43,0
281588,1,59,33,5,206,0
272939,1,59,33,17,64,1
278719,1,200,113,18,73,1
148744,1,40,35,6,52,0
259773,1,128,99,11,43,0
113961,1,25,39,4,101,0
240856,1,108,81,18,10,1
280792,1,40,38,8,66,0
397323,0,36,38,3,115,1
170361,1,34,34,20,25,0
269386,0,48,34,6,113,0
145460,1,125,97,16,85,0
57279,1,48,42,2,87,0
196116,1,99,97,10,55,1
219852,1,68,39,5,27,1
163789,0,95,90,3,115,1
361909,0,51,62,10,93,1
121639,1,205,68,19,36,0
194895,1,50,40,6,47,0
245441,0,65,78,20,34,1
354717,0,71,74,2,16,1
92665,1,39,34,3,27,0
376811,1,158,137,3,22,0
85740,1,99,39,1,24,0
294927,1,199,175,15,76,1
206643,1,43,34,4,52,0
218343,1,110,92,17,91,0
207607,1,74,64,12,20,0
401339,1,46,41,19,13,1
371221,1,82,72,8,55,1
42583,1,69,50,3,92,0
107960,1,37,29,9,145,0
235066,1,50,40,13,15,1
77888,1,117,93,5,12,0
235712,1,32,36,1,134,0
244781,1,69,39,10,16,0
128951,0,75,33,1,279,0
197652,1,42,37,9,10,0
384968,1,172,176,20,119,0
132693,1,40,45,4,77,0
325769,1,35,45,11,85,0
179784,1,33,43,5,86,0
254937,1,61,34,7,84,0
366547,1,37,39,9,242,0
324391,1,45,53,7,35,0
420564,1,107,150,18,218,0
354250,1,53,35,7,70,1
254296,1,41,43,19,38,1
286979,1,35,40,3,176,0
389521,1,82,75,10,238,0
254303,1,60,45,3,36,0
165603,1,56,62,3,179,0
390019,1,36,58,14,168,1
210640,1,149,136,5,45,0
378381,1,322,242,2,70,1
388934,0,69,50,16,10,1
276522,1,60,75,1,10,0
406837,1,46,38,5,24,0
430491,1,63,36,6,23,0
419248,0,30,31,2,18,0
351205,1,44,46,20,133,0
17891,0,42,39,3,387,0
422764,1,30,37,17,127,0
346659,0,59,56,5,77,0
305957,1,73,110,7,32,0
378801,1,61,78,16,199,0
221126,1,55,51,16,20,1
363704,0,67,72,8,24,0
365278,1,42,45,2,240,0
397314,0,33,51,12,72,0
280634,1,50,63,19,139,0
381577,1,80,133,20,286,1
163704,1,64,67,18,13,1
125963,0,149,127,18,65,0
297097,1,85,55,15,46,0
397174,1,87,100,14,55,1
363279,1,62,62,9,213,0
401372,1,37,40,5,153,0
394163,1,33,33,14,273,1
267179,0,56,58,7,365,1
413950,1,86,66,18,17,0
344799,0,27,33,5,118,1
353413,0,42,36,7,359,0
316123,1,197,135,8,75,0
78798,0,52,53,1,259,0
307970,1,59,83,10,123,0
344819,1,35,35,9,207,0
386263,0,54,85,13,38,0
383251,1,70,80,15,284,1
336392,1,91,71,5,215,0
253177,1,39,39,9,79,0
412524,0,94,67,4,83,1
377568,1,28,29,11,10,0
404798,0,21,32,1,83,0
426940,1,50,43,7,90,0
154453,1,60,61,13,27,0
248648,1,108,179,13,10,1
323535,1,42,43,16,82,0
280230,1,29,35,12,16,0
351766,1,47,39,11,278,0
264842,1,28,31,10,184,0
310220,1,90,41,5,31,0
420529,1,58,64,4,473,1
426545,0,25,31,3,80,0
111419,1,120,73,10,88,0
364843,1,32,29,7,122,0
169894,1,129,142,16,93,0
339857,1,45,44,17,355,0
369555,1,66,48,8,10,1
294445,1,59,49,11,85,1
354228,0,30,35,2,40,0
39994,0,64,87,9,91,0
426029,1,55,41,1,258,0
416189,0,37,39,9,59,1
97920,1,66,67,13,339,0
154276,1,54,46,13,10,0
389131,0,35,37,7,32,1
126219,0,62,84,16,10,0
208070,1,35,35,5,37,0
225990,0,75,98,17,37,1
335543,1,55,71,17,40,1
315759,1,36,34,4,195,0
331061,1,75,63,7,14,0
127418,0,51,76,4,83,0
408716,1,113,124,7,258,0
105462,1,127,60,10,117,0
343517,1,94,81,16,10,1
325629,1,36,44,6,81,1
303313,1,37,41,7,107,0
163947,0,58,35,15,149,0
345107,1,65,46,6,158,1
401031,0,37,38,9,355,0
341212,1,31,31,11,60,0
329542,1,35,47,6,39,0
312079,1,929,633,9,178,1
398404,1,199,174,4,11,0
413475,1,54,61,3,629,1
386132,1,42,35,9,54,0
382353,1,61,55,12,26,1
292567,0,43,43,1,82,1
211881,1,49,58,13,10,0
426965,0,80,151,8,10,1
407980,1,49,41,8,23,1
354705,1,39,39,13,237,0
378609,0,62,54,5,10,0
234176,1,76,76,16,214,1
399344,1,61,63,14,49,0
417793,1,152,205,17,96,1
291365,1,43,45,5,113,0
252308,1,34,44,14,67,1
428165,1,29,39,4,152,0
373387,1,36,37,2,325,1
420211,0,74,67,2,50,1
425571,0,55,69,7,169,0
289846,1,92,84,4,98,1
390057,1,28,31,8,28,0
254283,1,37,30,16,19,0
341441,1,80,96,13,47,1
417292,0,56,67,5,61,0
78500,1,62,52,14,10,0
100887,1,89,76,9,37,0
304010,1,41,32,13,160,0
247818,1,138,175,13,10,0
393831,0,352,235,16,10,0
357982,1,83,104,7,131,1
163496,1,77,58,1,101,0
377228,1,51,65,6,24,0
383745,0,83,58,8,55,0
249193,1,128,174,20,11,1
345033,0,29,29,12,128,0
358116,1,79,78,2,41,1
334864,0,44,38,11,35,0
282388,1,31,50,15,10,0
391801,1,31,45,6,30,1
380827,0,36,37,7,141,1
350695,1,57,63,13,14,0
217592,1,50,32,1,149,0
391885,1,29,31,16,24,1
380430,0,64,44,3,20,0
392133,1,57,78,6,310,1
420261,0,30,37,13,73,0
316013,1,186,172,7,87,1
344868,1,35,40,9,154,0
375226,1,126,76,20,10,1
194325,0,49,62,11,339,0
219058,1,24,26,5,27,1
241083,1,30,32,11,22,0
192236,0,25,31,2,117,0
322634,1,40,36,8,16,0
329460,1,149,111,14,24,1
245747,1,133,135,20,72,1
175662,1,53,58,10,65,1
313861,1,158,101,7,93,0
353772,1,149,179,13,10,0
176293,1,35,32,3,229,0
379171,1,58,72,15,12,0
164965,1,61,65,8,211,1
214435,1,70,64,15,65,0
387138,1,64,81,18,55,0
418421,1,135,224,5,10,1
272485,1,61,55,9,47,0
397662,1,55,68,10,82,1
153394,1,20,26,6,21,1
425014,0,36,28,8,92,0
393123,0,47,35,3,38,0
357173,1,39,32,7,198,0
173415,0,27,37,5,243,0
276382,0,78,61,11,122,0
389476,1,27,45,15,71,0
86346,1,48,36,1,68,0
419113,1,49,58,3,64,0
216217,1,149,154,16,153,0
402406,0,39,27,5,231,0
272078,0,58,61,4,49,0
411888,1,54,59,9,192,1
260521,1,32,30,12,36,0
296791,1,105,92,7,80,1
167543,0,81,70,1,159,0
304141,1,69,54,4,10,0
306997,1,91,99,11,79,1
183139,1,26,36,5,17,1
417883,1,60,77,10,106,0
361308,1,123,169,15,257,1
385951,1,38,64,20,108,0
202667,1,22,25,7,211,0
347276,1,67,66,1,16,0
389218,1,59,58,3,43,1
277638,1,56,60,10,168,0
414887,1,121,128,14,61,1
426655,1,74,87,18,98,1
309318,0,61,47,7,45,0
425679,1,32,35,5,32,0
141825,0,29,35,8,47,0
361929,1,91,95,5,76,1
358282,0,134,83,7,299,1
385680,1,30,33,8,10,0
402699,0,32,28,5,10,0
334904,1,68,57,4,11,1
166345,1,189,173,9,79,1
362383,1,147,128,12,79,1
429752,1,60,69,14,53,1
367521,1,197,206,8,36,0
228869,0,59,56,3,36,1
270277,0,38,39,9,82,0
425547,0,48,32,12,21,0
428040,1,116,134,17,106,0
431041,1,31,28,6,27,0
326537,1,53,51,15,69,1
90360,1,68,55,7,338,0
264048,1,72,79,15,88,1
246253,1,144,171,20,195,0
176018,0,55,30,5,162,0
376808,1,119,122,5,106,1
241776,1,199,303,12,10,0
391132,1,126,154,6,12,0
179987,1,98,53,8,158,0
221446,0,52,69,3,44,0
338528,1,59,57,10,46,0
201191,1,39,37,6,10,0
369755,0,26,32,7,12,0
101779,1,46,72,9,74,0
371723,0,39,32,8,247,0
332650,1,155,185,15,271,1
211818,1,36,39,16,102,1
258301,1,34,34,4,166,0
232608,1,181,53,14,210,0
176688,1,110,110,16,21,1
291242,0,75,82,11,89,0
409037,0,31,34,12,28,0
410414,0,161,175,20,34,1
366273,1,135,137,16,11,0
418110,0,34,51,6,119,0
318250,1,120,104,4,10,0
174164,1,36,45,18,10,0
393417,0,28,32,9,50,0
324886,1,58,50,13,34,0
262866,1,59,85,4,109,0
415338,1,105,113,17,30,0
153338,1,49,54,9,208,0
194606,1,177,190,12,123,0
352270,1,58,59,5,72,0
384035,1,215,191,1,98,0
273655,1,100,80,11,46,0
217445,1,89,74,14,318,1
216846,1,35,32,8,85,0
432765,0,34,49,6,118,0
294088,1,131,199,11,147,0
360416,1,69,41,10,11,0
430507,1,96,97,5,12,0
323447,0,51,77,8,44,0
430830,1,27,33,14,15,0
403408,1,109,136,2,307,0
400690,1,46,42,11,100,1
295985,0,33,35,16,18,0
339744,1,49,44,8,76,0
351669,1,79,99,14,172,0
411649,1,56,39,7,134,0
395468,0,62,80,7,40,1
336691,1,24,31,4,288,1
400522,1,33,36,10,61,1
198645,1,150,153,10,19,1
267609,1,43,77,12,39,0
126542,1,99,108,12,10,0
288815,1,33,33,11,10,0
396035,1,40,40,5,312,0
412067,0,58,57,12,66,1
164704,1,95,58,16,120,1
373087,1,71,50,16,76,0
352527,1,84,45,10,10,0
327470,1,98,88,1,25,0
365472,1,55,56,11,19,1
242963,1,57,67,8,34,0
369722,1,62,61,6,189,1
113912,1,129,62,4,35,0
404109,1,63,73,14,228,1
313929,1,55,48,12,77,0
379427,0,30,42,4,117,1
375997,1,30,31,4,392,0
300701,0,25,32,7,79,0
330839,1,65,49,4,207,0
216295,0,116,73,6,129,0
236758,1,78,70,17,31,0
424576,1,64,46,18,120,1
422014,0,150,178,18,146,1
421350,0,99,66,4,91,0
349185,1,50,46,14,96,0
397835,0,85,56,9,257,0
292710,0,40,53,1,158,0
249838,1,38,40,6,207,1
379593,0,37,58,8,110,0
132641,1,128,136,4,20,0
357282,1,72,56,8,47,0
376820,0,29,37,5,68,0
327221,0,250,99,10,95,0
380150,1,104,85,15,10,1
113045,1,99,105,9,153,0
176052,1,43,34,4,72,0
367228,1,51,42,20,183,0
297975,1,157,88,14,90,0
153924,1,34,30,11,20,0
192264,1,99,82,2,86,1
338873,1,35,39,3,18,1
310055,1,165,178,12,109,1
169799,1,120,84,19,19,0
91820,1,42,31,3,263,0
214971,1,65,51,9,97,0
385438,0,27,30,8,189,1
150529,0,37,29,1,198,0
156471,1,37,32,10,102,0
373056,1,23,31,11,33,0
333545,1,79,91,16,10,0
384569,1,89,42,12,23,0
52236,1,200,95,4,233,0
428645,0,34,38,1,10,0
321274,0,39,54,19,21,0
372379,0,26,40,9,21,1
257035,1,189,168,2,92,1
416991,0,109,167,5,351,1
413360,1,52,63,2,493,1
152288,1,169,164,4,268,1
390425,0,37,39,5,112,0
401911,0,251,263,17,95,0
421301,0,42,34,2,10,0
331838,1,38,37,11,13,0
147813,1,49,43,20,16,0
356274,1,55,61,4,147,0
380740,1,55,57,4,45,0
385115,1,58,49,6,15,1
245172,1,56,62,9,10,1
323185,0,40,53,10,197,0
414568,0,64,64,16,98,1
345884,1,100,112,12,117,1
342099,1,54,37,13,347,0
395614,0,100,73,3,34,0
410255,1,47,54,8,84,1
395113,1,25,25,10,23,0
305695,1,80,84,10,30,0
377671,0,251,127,12,232,1
421949,1,37,37,9,340,0
354964,1,35,33,9,145,0
221654,0,53,36,5,26,0
265507,1,70,56,9,100,1
260876,1,236,185,11,11,0
299740,0,21,25,1,55,0
197712,0,306,192,5,177,1
317535,1,33,34,12,247,0
193214,0,36,41,1,13,1
245076,1,82,57,7,10,0
386683,1,68,65,16,37,1
335164,1,72,58,6,111,1
217316,0,20,23,9,76,0
247183,1,86,66,5,176,1
334969,1,52,48,14,49,0
372353,1,141,177,20,10,1
341275,1,63,51,10,272,0
270714,1,73,52,6,56,1
195932,1,40,35,6,11,0
388291,1,98,91,12,239,1
197101,1,155,178,19,61,1
206099,0,500,274,6,88,0
110822,1,60,38,2,10,0
411862,1,153,173,8,147,0
329311,0,232,233,5,214,0
251922,1,57,59,6,21,0
140519,1,98,86,14,149,0
376372,1,56,40,3,104,1
385072,0,61,53,6,105,1
423561,1,163,174,4,66,1
347242,0,28,29,9,48,0
403795,1,29,34,10,19,0
287980,1,107,147,15,10,0
324840,1,65,52,7,41,1
406772,0,29,31,14,194,0
386146,0,48,43,9,62,0
293576,1,39,36,7,21,0
423439,0,125,128,12,292,1
299684,1,25,32,14,41,0
294893,1,64,66,1,62,1
391619,1,38,47,5,38,1
419728,1,25,32,8,218,0
340383,0,89,78,9,10,1
377666,0,44,54,5,10,0
151389,1,27,32,9,19,0
272733,1,220,75,20,52,0
290748,1,269,181,8,158,1
284277,1,100,58,5,12,0
398682,0,130,76,4,78,0
422380,1,49,69,2,165,1
366164,1,37,38,9,199,0
391634,0,141,168,10,10,0
230655,1,26,33,5,434,0
318360,0,141,138,20,151,0
408457,0,170,138,8,107,1
388731,0,31,33,13,106,1
382320,1,100,66,11,13,1
407986,1,26,29,8,105,0
281556,1,113,142,3,28,0
352039,0,106,166,5,19,0
318382,1,169,167,18,10,0
366221,1,84,82,13,27,0
429011,1,40,53,4,93,1
148841,1,181,175,15,63,1
365222,1,244,289,15,55,0
428249,0,109,118,19,267,1
349669,1,27,35,12,55,0
132535,1,34,31,6,402,0
87586,0,48,39,6,300,0
392415,1,91,80,5,69,1
415045,1,33,29,7,67,0
383616,1,102,71,7,12,1
255012,1,65,63,15,14,1
408161,0,23,36,10,58,0
71393,1,90,35,3,264,0
422871,1,159,242,17,17,1
374904,1,45,38,12,50,0
421341,0,55,60,12,130,0
304055,0,35,40,8,233,0
234759,1,75,53,5,140,0
367341,1,74,62,4,332,1
398951,1,43,37,13,177,0
80439,0,72,95,2,10,0
244940,1,29,35,6,239,0
159265,1,73,77,3,32,0
352671,0,99,89,19,53,1
304429,1,47,43,12,72,0
79083,1,38,32,3,110,0
358077,0,34,29,5,274,0
246759,1,59,45,4,180,0
393701,1,34,39,13,85,1
418799,1,64,78,11,13,0
96660,1,49,39,7,10,0
343070,0,29,30,7,57,0
299613,1,53,47,9,11,1
415143,1,49,50,17,228,0
309397,1,54,54,20,10,0
331014,1,49,58,5,78,0
415644,0,70,85,7,12,0
228715,1,97,89,11,22,1
293654,1,49,44,4,12,0
353169,0,26,26,4,258,0
379840,1,29,31,8,190,0
200441,0,29,30,8,105,0
397685,1,127,99,9,107,1
296123,1,70,61,16,10,1
165725,1,23,33,2,110,1
294370,0,49,57,11,128,1
216066,1,39,36,11,96,0
366118,0,48,56,6,70,0
319553,1,39,49,6,10,0
403570,1,87,63,13,12,1
427076,0,34,44,5,145,0
343997,1,258,130,19,34,0
212655,1,46,41,11,56,0
167366,1,29,38,2,28,0
395863,0,86,84,6,151,1
424091,1,57,58,14,10,1
385540,0,43,35,6,47,1
184677,1,53,53,15,109,1
342534,1,158,139,2,49,1
404435,1,100,138,8,87,0
292774,0,51,44,2,13,0
348229,1,301,230,18,10,0
218740,1,299,238,20,60,0
371172,0,82,88,15,75,0
278742,0,80,68,8,290,0
404993,0,33,32,5,206,0
403097,1,69,48,16,229,0
284690,1,63,64,12,580,0
147746,0,33,35,5,99,0
412207,1,86,82,9,232,1
335001,1,65,58,9,72,1
168204,1,38,38,14,36,1
347207,1,76,65,2,19,0
380177,1,91,78,2,99,1
288611,0,41,39,4,28,0
128028,1,27,26,4,14,0
334346,1,287,167,20,173,1
252172,0,28,29,5,54,0
354368,1,59,64,3,18,1
386809,1,89,74,10,17,1
385139,1,37,32,15,13,0
414107,0,29,40,8,31,0
268503,1,111,73,3,193,0
247832,1,57,63,9,17,0
355173,1,209,97,18,39,0
252709,1,331,168,7,81,0
253190,1,130,81,7,32,1
374566,1,121,134,5,57,0
311259,1,50,52,9,53,0
287681,1,83,77,8,73,0
415794,1,77,71,9,158,1
374437,0,49,70,3,10,0
386176,0,40,41,2,89,0
413169,0,199,158,4,106,1
320248,0,66,57,10,397,0
340960,0,41,34,6,66,0
115036,1,59,41,14,73,0
420060,0,23,33,10,92,0
393401,1,32,34,12,80,0
286573,1,39,38,3,22,1
376378,1,222,166,7,175,1
263771,0,38,42,17,127,0
347762,1,25,32,10,164,0
238597,1,56,43,10,510,0
283975,1,32,40,12,16,0
113729,0,38,36,4,84,0
229091,0,57,66,1,110,1
349878,1,34,29,20,35,0
306861,1,44,45,3,10,1
338222,1,63,69,7,59,1
377416,1,99,85,15,101,1
303607,1,130,192,9,20,1
282719,1,64,64,20,76,0
395546,1,25,32,13,70,0
165697,1,82,85,7,305,1
296972,0,32,34,1,60,1
422488,0,143,90,14,141,0
303528,1,71,89,20,53,0
344147,0,35,32,8,28,0
289291,1,154,100,13,18,1
286438,1,61,41,6,54,0
378891,1,48,42,5,126,1
326047,1,54,59,16,35,1
385560,0,36,31,7,11,0
263141,0,22,29,1,12,0
302415,1,51,44,13,65,0
359584,1,21,33,11,273,0
351449,1,38,34,3,86,0
359126,1,48,36,8,20,1
421437,0,82,57,5,71,1
243091,1,99,106,2,36,0
129441,1,130,126,3,10,1
345840,0,35,37,7,123,1
163961,1,50,41,4,40,0
372827,0,62,69,5,28,1
300087,0,56,30,1,201,0
197197,1,49,57,14,169,1
361992,1,40,37,9,41,0
180830,1,225,179,8,310,0
358787,0,35,30,4,148,0
342519,1,25,27,12,87,0
315070,1,41,40,4,82,0
414708,0,69,62,5,150,1
54633,1,58,41,1,475,0
315770,1,255,266,10,191,1
333982,1,92,91,6,10,1
344612,1,51,43,1,30,0
174266,1,48,47,1,236,0
415194,0,38,33,6,118,0
282975,0,59,47,1,153,0
56131,0,44,41,3,309,0
401333,1,46,40,19,267,1
376994,1,30,35,9,44,1
150921,1,37,32,4,392,1
241011,1,89,32,10,27,0
292402,0,543,426,3,35,1
343827,1,52,45,11,145,0
357156,1,75,100,1,80,0
348280,1,118,105,15,54,1
318850,0,37,39,2,14,0
352217,0,32,33,6,215,1
378784,1,44,49,9,128,1
143070,0,65,50,4,273,0
395740,0,36,34,1,34,0
338744,1,33,35,12,200,0
223643,1,155,102,16,85,1
244696,1,60,60,11,33,1
288743,1,46,37,5,21,0
358203,0,43,38,5,482,0
320315,0,40,34,1,96,0
345487,1,213,143,11,114,1
359093,1,29,33,2,27,0
267142,0,125,132,9,313,0
390210,0,39,38,18,35,0
205514,1,35,44,4,21,0
381661,1,111,91,2,186,1
406443,1,63,74,4,58,1
299451,0,23,28,1,31,0
266352,1,150,69,5,254,1
392992,0,55,39,12,66,0
358772,1,45,74,2,129,1
181427,1,65,82,19,118,0
236834,1,56,48,4,18,0
305517,1,92,105,10,97,1
198487,0,40,29,10,251,0
324764,1,29,32,5,54,0
230629,1,55,39,11,12,0
334667,1,24,35,6,264,0
103628,1,95,68,7,67,0
109658,1,43,42,2,104,0
183929,1,59,72,8,61,0
282741,1,60,32,2,150,0
222365,1,167,143,12,19,0
314065,1,82,70,8,181,1
361110,0,89,54,11,42,1
259341,0,27,29,9,16,0
126734,1,59,60,8,28,0
257431,1,70,52,8,142,1
353885,1,55,43,6,231,0
262215,1,42,39,8,135,0
350773,1,99,44,10,176,1
154819,1,36,31,9,204,0
279124,0,39,46,17,57,0
366858,1,119,107,13,24,1
105857,1,100,39,10,53,0
171910,1,85,52,1,10,0
62556,1,56,37,6,77,0
182103,0,45,42,2,39,1
357420,0,39,43,7,13,1
379086,1,43,33,8,271,1
359065,0,60,57,3,66,1
217525,1,46,32,2,53,0
266132,0,26,29,5,201,0
86153,1,47,70,20,116,0
250507,0,45,53,6,69,0
236667,1,60,36,5,10,0
315009,0,204,199,11,47,1
193598,1,41,28,4,44,0
210119,0,27,54,7,77,0
359451,1,45,56,3,134,0
221531,1,110,127,7,20,0
159753,1,179,87,3,113,0
98915,1,275,154,3,13,0
172825,0,65,32,1,107,0
146499,1,68,91,6,88,0
233208,1,42,39,6,133,0
240394,0,51,59,14,136,0
173974,1,599,120,19,359,0
182118,1,65,40,14,20,1
220660,1,350,64,9,25,1
132177,1,89,40,5,259,0
337491,0,32,30,11,142,0
157510,1,599,125,12,152,0
241401,1,49,43,6,40,0
157977,1,90,74,4,15,1
139179,1,99,59,6,99,0
307165,0,56,56,7,66,0
174373,0,39,37,3,71,0
359728,1,63,57,13,73,0
365902,1,97,61,7,40,0
