"vehicle_id","reservation_id","reservation_type"
270470,3398466,1
339769,3401345,1
338484,3405353,1
414540,3406967,1
431165,3408201,1
429951,3409126,1
343997,3409615,2
428505,3409627,1
324085,3413109,2
403160,3417346,1
241038,3417645,1
313536,3417815,1
428970,3417829,1
290820,3420580,1
344190,3421384,2
412207,3421620,1
365556,3422742,2
408781,3424357,2
342027,3424924,2
339542,3428783,2
388832,3430424,2
192164,3432197,1
420060,3433290,2
185732,3434117,1
253672,3434726,2
165697,3438625,1
378891,3438771,2
345838,3439180,1
282719,3439465,1
177133,3440452,2
249716,3440718,1
212367,3444137,1
238477,3448393,1
131103,3449257,2
402830,3450861,1
143585,3451551,1
178745,3452320,2
378086,3452579,1
358418,3452838,2
391816,3452891,1
366118,3453728,2
384425,3453780,2
295171,3454979,2
305517,3455086,2
176838,3456716,1
419537,3459452,1
340383,3459846,1
335117,3460956,2
345705,3461360,2
361902,3461847,1
316662,3462715,1
135348,3462986,1
362378,3463844,1
337256,3463934,1
419537,3464034,1
297026,3465456,2
359126,3467144,2
397106,3467310,1
224470,3471470,2
373555,3471917,1
415224,3472677,2
153888,3473389,2
386467,3474412,2
422320,3476194,1
338093,3476989,2
335400,3477362,1
174266,3477967,2
403915,3478953,1
396652,3480583,1
224517,3485217,2
222996,3485949,2
348030,3487813,2
383065,3487948,1
409934,3490342,1
225304,3491982,1
358418,3492826,1
239586,3493068,1
317038,3494749,1
218508,3494964,2
325424,3495387,1
267730,3497848,1
184957,3500068,1
421767,3500693,1
397685,3502748,1
380752,3504559,1
252172,3505148,1
408161,3505668,1
378086,3509045,1
378086,3509122,1
267730,3510088,1
337256,3510268,1
416286,3511517,2
242308,3511598,1
269265,3512199,1
378086,3513741,1
341745,3515856,1
357388,3518461,1
356204,3520941,1
248719,3521439,2
248357,3528236,1
402915,3530025,1
181213,2570473,2
362477,2581858,2
295542,2619158,2
344711,2655368,1
366164,2685869,2
393401,2831160,2
398204,2862709,1
367045,2869421,1
228097,2869967,2
181213,2878398,2
274961,2893262,2
192220,2894533,2
349669,2899372,2
399713,2908728,2
281556,2910589,2
393401,2914493,2
242015,2916233,1
380697,2936072,1
380854,2949679,1
386146,2965849,2
380697,2977711,1
416230,2977812,2
391634,3006190,1
384253,3018185,2
398951,3018411,1
379223,3023041,2
354906,3023294,2
407986,3029370,2
341745,3030437,2
392077,3032467,2
237803,3036161,1
390131,3049017,2
324085,3052239,2
382001,3052884,2
398555,3054535,2
356985,3060443,1
389645,3061730,1
263141,3066559,2
386467,3078577,2
429192,3080804,2
204857,3084657,2
274961,3087400,2
389037,3093267,2
228097,3096751,2
376739,3097653,2
350804,3100406,1
224517,3100523,2
283975,3101312,2
392077,3104292,1
317038,3104424,1
344612,3104804,1
376739,3104821,2
410541,3105153,1
416515,3105838,2
323907,3106647,1
365959,3106816,2
318685,3106920,1
370611,3108189,2
150391,3109145,1
129441,3109315,1
317038,3110039,1
299145,3110904,2
362599,3112646,2
371619,3112879,2
316662,3114598,1
370738,3114649,2
396652,3116395,1
345796,3117216,2
433246,3117500,1
414363,3118083,1
256303,3118195,1
321036,3119036,1
287681,3119717,1
261472,3120525,1
316662,3121038,1
379220,3122316,2
147284,3123157,2
389037,3123864,2
280552,3124848,2
263223,3125856,1
429951,3126467,2
374566,3126589,2
415169,3127153,1
426481,3127648,2
133748,3131953,1
248357,3132054,2
176838,3135132,1
426804,3135183,1
395961,3136585,1
401613,3136710,1
295577,3137627,2
103361,3137929,1
349655,3138157,1
423921,3138634,1
317038,3140139,1
356418,3141967,1
429011,3142634,1
342740,3143159,2
283782,3404832,1
429882,3405197,2
184944,3406460,1
350839,3406461,1
433753,3406684,2
363372,3407263,2
429882,3408811,1
433390,3410396,1
275966,3411484,1
297872,3411782,1
251292,3412032,1
417661,3412245,1
311990,3412527,2
125745,3414604,1
270473,3414653,1
402763,3414788,1
416841,3414863,2
420476,3415560,1
418169,3416456,1
178648,3416827,2
415246,3417181,1
290846,3417480,1
314684,3417753,1
284149,3417928,1
315154,3418947,2
424552,3420036,2
367518,3421754,1
361181,3422165,2
314684,3422370,2
240052,3423572,1
415850,3424149,1
364292,3424944,2
367520,3425394,2
108497,3425598,1
397913,3426075,1
320003,3426146,2
326707,3426272,1
357710,3426451,1
255683,3427398,1
392510,3427444,1
421470,3429220,2
329704,3429855,1
371615,3430689,2
339970,3431032,1
120383,3431849,2
307273,3432104,2
317228,3432173,2
389537,3432540,2
378048,3432680,1
433983,3433929,1
135836,3434107,1
348882,3434926,2
365702,3438217,1
106611,3438268,1
418236,3438929,1
340135,3440531,1
385922,3440629,2
220230,3442567,2
422735,3442919,1
283782,3443520,2
241888,3445054,1
322651,3447228,1
354976,3448925,2
354976,3449991,2
233227,3450069,1
374294,3451936,1
108497,3453361,2
367414,3454969,2
365964,3454976,2
359122,3457907,1
401010,3458686,1
324663,3459569,1
417649,3459741,1
373557,3459875,1
366557,3459941,1
399378,3460874,2
159067,3461550,2
305216,3462560,2
420626,3465040,2
363656,3466872,1
242638,3468046,2
256888,3468081,2
392372,3470269,1
233691,3472751,2
226412,3473244,1
356408,3473547,2
262470,3473649,2
132606,3474120,2
233134,3474163,1
327954,3474198,1
130964,3475932,1
275932,3476800,1
324206,3478642,1
251292,3479364,2
245863,3480836,1
356408,3484075,2
201169,3484816,1
370733,3484937,2
415246,3486837,1
234865,3490647,1
346042,3490811,1
375927,3491660,1
201287,3492541,1
366951,3496019,2
424527,3497810,1
297473,3499613,1
388080,3499890,2
345721,3500623,1
255228,3501714,1
254542,3502859,1
380321,3503787,1
235849,3503804,2
213730,3504414,1
322651,3504908,1
166214,3504975,1
197925,3507001,1
339621,3507567,1
298875,3509712,1
225055,3511231,1
162107,3513723,2
421557,3520580,1
115551,2058010,2
371309,2717695,2
275966,2719783,2
358323,2759876,2
272105,2784833,2
168976,2789063,1
123212,2803478,2
384163,2807862,1
392505,2810912,2
329964,2827904,1
319984,2856684,1
387041,2861930,2
337423,2873363,2
384163,2882765,2
79663,2888643,2
397682,2902497,2
397913,2903518,1
195661,2918152,2
272105,2935774,1
93404,2957481,1
211796,2958640,2
394098,2959904,2
339683,2965653,2
316130,2977392,2
225055,2978636,2
255554,2979514,1
292864,2981612,1
356478,2987362,2
389943,2990027,1
87149,2990971,2
201287,3002591,2
87149,3005904,2
93404,3006859,2
404110,3010334,2
416841,3011036,1
93404,3021339,2
168976,3023413,2
262470,3026618,2
242727,3026972,2
344821,3028809,2
267896,3029530,2
383919,3031643,2
403299,3036721,2
363948,3042462,1
412126,3043642,2
298682,3046346,2
201169,3048253,2
403299,3048395,2
345822,3052201,2
354994,3052522,2
361070,3054170,1
409472,3055989,1
315490,3056169,1
275196,3056206,2
425920,3057379,2
324663,3057879,1
362612,3058314,2
381245,3059808,2
379507,3059900,1
201287,3065120,1
408906,3069176,2
211352,3071963,1
297144,3077126,1
416841,3077829,2
411718,3079169,2
373792,3082037,2
400063,3082619,1
324206,3083754,2
418236,3085962,1
428562,3089916,1
415246,3090518,1
108163,3094821,2
386987,3097290,2
414774,3099049,2
339746,3099849,1
251927,3100298,1
158828,3102021,1
183150,3102989,2
262470,3103135,2
356478,3103254,1
270747,3104938,1
53344,3105219,1
379507,3106755,1
418864,3107327,1
383860,3107657,2
379507,3110374,1
195661,3110831,1
401826,3111086,2
348199,3112131,1
251292,3113875,2
354688,3116198,2
378366,3117045,2
317837,3117148,2
363959,3118665,1
34519,3120082,1
383919,3121201,2
389943,3121762,1
425203,3122211,1
328390,3124195,2
337702,3124841,1
425920,3125448,2
328811,3126628,1
343395,3127183,2
367518,3128118,2
324206,3129655,2
420560,3132601,1
329704,3134753,1
331305,3134900,1
260254,3136473,1
238841,3136498,1
297787,3138601,1
279866,3138879,1
432284,3139698,1
379507,3140856,1
280804,3141143,2
401010,3143556,1
352881,3143781,2
396100,3147152,1
418024,3147473,1
121367,3147877,1
328004,3148201,2
418712,3149210,1
270747,3149275,1
256932,3149726,2
415246,3150039,1
324951,3150047,1
242638,3150111,2
280056,3150541,1
295480,3150915,1
404163,3151104,2
201287,3152208,1
214063,3154166,2
211352,3159517,1
422641,3160230,1
388301,3161064,2
410841,3161407,2
417738,3163417,1
410195,3163853,2
369196,3164026,2
372183,3164225,1
417649,3165276,1
289540,3165576,1
360307,3165640,2
369196,3166229,2
259207,3166747,2
428562,3167564,2
258118,3167578,2
377242,3168370,2
286547,3168813,2
280808,3170017,2
430255,3170504,2
329704,3171398,2
62584,3171814,1
311727,3172100,1
414774,3172735,2
325722,3172942,2
399326,3173673,1
408401,3174260,1
415850,3175329,1
344821,3175424,2
363163,3175443,1
428219,3176239,2
235849,3177103,2
396935,3177392,2
306832,3177512,2
247975,3179088,2
236336,3179994,1
419360,3181748,2
137514,3182430,1
370733,3182777,1
418864,3183190,1
382504,3184681,1
431738,3185595,2
427150,3186006,1
388896,3187807,1
401010,3188004,2
363948,3188710,2
236336,3189630,2
417756,3189887,1
367069,3190308,1
315774,3190744,1
275932,3191428,1
337702,3193577,2
280179,3193646,1
433019,3194939,1
241648,3195292,2
368506,3195502,2
425711,3195565,2
359122,3195616,2
420626,3196031,2
371261,3196772,1
315774,3198578,1
406338,3198919,2
422226,3199371,1
399991,3200377,1
108163,3201009,2
389327,3201151,1
415132,3203822,1
418864,3205020,2
416841,3205739,1
420626,3206449,1
342304,3207428,1
411718,3207908,2
290834,3209472,1
404163,3210036,2
314684,3212226,1
128690,3213163,2
162678,3213540,1
282974,3214032,1
412982,3215300,1
432503,3215372,1
311727,3215460,2
335322,3215660,1
176179,3217607,2
211352,3217744,1
137514,3218314,2
379540,3221576,1
381082,3222375,2
168976,3222870,1
335322,3222899,1
287975,3223801,1
125721,3224399,2
352881,3226678,1
288769,3227939,2
331689,3231238,2
396979,3231298,2
386190,3231451,2
294083,3231511,1
200558,3232478,2
376929,3233305,1
164745,3237311,1
279996,3238306,2
327954,3238616,1
342304,3240486,1
229637,3241027,2
371831,3241506,2
328004,3244253,2
289540,3244581,1
234865,3245323,2
364257,3248553,1
354688,3249872,1
158828,3249940,1
330799,3250471,2
415850,3251178,1
27051,3251797,1
242638,3252576,1
403564,3252952,1
422641,3253319,1
364292,3254589,2
391904,3255618,1
242725,3416782,1
257851,3418811,1
201719,3420940,1
377253,3422221,2
392261,3423330,1
341587,3426393,1
407472,3427432,1
258315,3428228,1
325665,3429486,1
320278,3429522,1
223912,3429618,1
178801,3429930,2
193544,3430103,1
184959,3430582,1
259444,3430792,1
390054,3431011,2
369219,3431157,1
296647,3432092,2
400554,3432695,1
401088,3432722,2
254572,3432802,1
258315,3433058,1
257851,3433220,1
363430,3436388,1
425064,3438412,1
397405,3439427,1
411491,3439627,2
262293,3441964,2
367371,3442694,1
374087,3442886,1
363059,3443488,1
340390,3444042,2
272165,3444608,2
166969,3444729,1
237898,3445194,2
333348,3449306,2
378288,3449392,1
272451,3449980,2
243120,3450158,1
68026,3450311,1
422210,3450913,1
363430,3450928,2
249740,3451873,1
399321,3454122,1
422768,3454932,1
343346,3455700,1
343346,3460101,1
331518,3460324,2
343346,3460745,1
246353,3462974,2
376443,3464452,1
386672,3465591,1
367211,3466357,1
361015,3466968,1
369883,3467141,2
413684,3469093,1
426865,3469379,2
367591,3469942,2
424994,3470638,1
425862,3475144,1
393550,3475228,1
303275,3475762,1
423844,3477916,1
244916,3478736,1
377463,3479546,2
294079,3479636,1
374087,3479851,1
350262,3479959,1
297239,3481137,2
369657,3483153,2
357927,3483606,2
329157,3484874,2
378019,3485309,1
334044,3486419,2
425862,3486466,1
390554,3488388,2
399321,3489001,2
268252,3489673,2
241598,3491776,1
258245,3494781,1
26576,3496087,1
288801,3499228,1
299694,3500321,2
420320,3501079,2
301982,3502514,1
100528,3506156,1
360024,3507175,1
407939,3509627,1
315638,3509756,1
399321,3512575,1
313986,3513922,1
424617,3514228,2
144456,3514313,1
201574,3516075,1
259444,3517224,1
329970,3524540,1
194466,3527087,1
422208,3529685,1
333348,2622825,2
324054,2739272,2
155959,2805649,2
194354,2851391,2
242163,2872897,2
384084,2878943,2
71729,2881114,2
389516,2888815,2
26576,2909555,2
386118,2919819,1
390086,2924384,2
366461,2938431,2
371297,2938657,2
333348,2941188,1
349824,2948931,2
227208,2955987,2
241598,2980850,1
259444,2981434,2
79443,2995966,2
272988,2997125,2
387550,2999519,2
240936,3018340,2
392261,3024216,2
368217,3027174,2
185706,3029421,1
333348,3030031,2
348073,3033522,2
421709,3033984,1
326111,3037236,2
421709,3037935,1
205648,3040798,1
215652,3041845,2
318592,3044344,2
386672,3047158,1
280952,3047587,2
329970,3054323,1
362730,3057808,2
299694,3060891,2
198978,3064209,1
420320,3067235,1
185706,3068658,2
419818,3070502,2
365846,3070633,2
290396,3071552,1
232624,3074301,2
404490,3083916,2
400589,3083967,2
168753,3086816,2
174683,3089793,2
223311,3090129,2
314097,3092877,2
427578,3095449,2
374008,3097487,1
398870,3100013,1
92921,3100653,2
408880,3101598,2
430376,3102294,2
168205,3102351,2
311028,3103444,2
311707,3103518,2
425862,3105117,2
139475,3105660,1
289875,3105695,1
153596,3106206,2
430427,3106501,2
350450,3106676,1
423774,3106851,2
313145,3107454,1
263894,3109245,2
365585,3109943,1
260587,3110842,1
425064,3111215,2
419552,3111732,2
272451,3111734,2
298395,3112395,1
278443,3114309,2
356264,3115490,2
398326,3116110,1
412928,3116290,2
291322,3116840,1
70671,3118938,1
91070,3118961,2
398326,3119352,1
223311,3120023,2
144456,3120700,1
328881,3121356,2
392382,3122780,1
217551,3123909,1
122859,3124467,1
400554,3125011,1
272053,3126187,2
329970,3128090,1
407062,3129786,1
397405,3130047,1
430018,3130095,1
376443,3130987,1
236414,3131539,2
330797,3131769,1
423341,3132891,2
242157,3132960,2
388275,3133072,2
392697,3135889,1
424151,3136281,1
281352,3136635,2
190003,3137365,1
409032,3138561,2
343826,3140561,2
198978,3141363,1
315362,3141375,2
316169,3142904,2
193544,3144883,2
416204,3145005,2
428746,3145449,2
423844,3146537,2
426865,3146589,2
315047,3146610,2
255883,3146804,1
399682,3146948,1
211435,3148673,1
420496,3151279,1
223311,3151310,2
253107,3152535,1
215652,3152637,1
358612,3152679,1
424350,3153884,1
424113,3154543,2
321993,3155554,1
393550,3155652,1
307789,3156343,1
418974,3156628,2
215160,3159434,2
253107,3161369,2
363983,3165181,1
387293,3166420,2
193544,3166918,1
399853,3167007,2
375860,3169479,1
331936,3169613,1
263755,3169941,2
400554,3171038,1
236636,3172272,1
155959,3172957,1
370581,3173487,2
330185,3173947,1
370581,3177978,2
313986,3178183,1
340390,3179031,1
350725,3179476,1
404519,3180088,1
242725,3182055,1
220016,3182211,1
289968,3184056,2
351541,3184751,2
65708,3186787,2
376192,3187506,2
215160,3187649,1
392697,3189411,1
70671,3190432,1
380731,3196261,2
350269,3196302,2
196907,3196608,1
375165,3198285,2
196907,3199082,1
255883,3201334,2
228041,3201495,1
399321,3201768,1
376926,3203893,2
168205,3204444,2
162836,3205552,2
424617,3206797,1
374087,3207289,1
423775,3209969,2
272988,3210729,1
390554,3211008,1
431815,3211339,1
228041,3211618,1
365846,3211812,1
180734,3213003,2
406180,3213339,1
425064,3213971,1
369219,3214677,2
241598,3214749,1
365399,3216552,1
421520,3216878,1
49162,3217450,2
404405,3217637,1
215160,3218105,1
376926,3218351,2
215652,3218620,1
262751,3218655,1
384084,3219508,1
139475,3220112,2
306086,3221320,1
422210,3223414,2
254572,3223768,1
240936,3224344,1
228099,3225107,1
168205,3225225,1
220246,3226776,1
424350,3227482,1
79443,3229227,1
243120,3229298,1
240740,3230307,2
384075,3232465,2
427578,3232807,2
247862,3233801,1
392261,3234041,1
154568,3234891,1
175709,3234947,1
395056,3235051,1
325723,3236000,2
334044,3239185,2
406089,3239288,2
353017,3239563,2
330797,3240638,2
306143,3242191,2
239884,3243223,2
407997,3244498,1
171368,3245065,2
157706,3246408,1
329970,3247286,1
363983,3247430,2
340865,3251293,1
401371,3251322,1
198978,3251634,1
394013,3252146,1
160391,3253610,1
352821,3253897,2
313780,3254321,1
400554,3255241,2
424877,3256086,2
416961,3257026,1
273036,3259101,2
425733,3259340,1
199621,3260456,2
397802,3261278,2
422741,3264058,2
429695,3264467,1
343346,3266132,1
358493,3267751,1
255883,3269479,2
242725,3269721,1
368119,3270060,1
284221,3270182,1
253909,3270198,2
420320,3270603,1
71729,3270673,2
365290,3271641,2
416243,3271724,1
420320,3272651,1
427578,3274352,1
358612,3274616,1
406180,3275005,1
386118,3275246,1
258761,3275264,1
392555,3275839,1
77919,3276370,1
49162,3277379,1
211477,3278837,2
294079,3278859,1
283346,3280634,1
356264,3283718,2
221527,3284534,1
371600,3285931,1
372737,3287272,1
400554,3287405,1
417343,3288035,1
392840,3288375,1
409823,3290203,2
331518,3290311,2
240936,3293130,2
391557,3293440,2
377463,3293683,1
355367,3208383,1
426706,3208608,1
339205,3209140,1
347259,3209282,1
125682,3210681,1
377551,3211128,2
365664,3212033,2
307906,3212315,2
309246,3212335,2
354031,3213026,1
364194,3214192,2
135468,3215009,2
317056,3216006,2
329071,3216781,1
73709,3216870,1
166614,3217600,2
427900,3217689,2
297711,3217942,1
297711,3218069,1
367058,3218371,1
271794,3220317,1
288012,3223346,2
345899,3224728,1
360239,3224730,1
304126,3225232,1
358482,3225439,2
301638,3226367,2
360308,3227779,2
302474,3230541,2
251186,3231078,1
271754,3231199,1
403556,3231811,1
399014,3232717,1
389153,3233169,1
234229,3233277,1
415175,3235451,1
367765,3235725,1
216324,3237988,2
376452,3238380,1
161351,3238880,1
251142,3239080,1
326384,3239197,2
356127,3239585,2
207937,3239797,1
419202,3240144,1
386319,3240823,1
428176,3242429,1
174358,3243200,1
177900,3243220,2
398578,3243360,2
397253,3243394,2
344325,3246257,1
392268,3246305,1
174358,3248748,1
329071,3249326,2
395956,3250221,2
136662,3254519,2
328660,3256073,1
310987,3256959,1
398957,3257657,1
235230,3257731,1
397992,3261353,2
318084,3261354,2
326519,3261970,1
393749,3262322,1
418577,3263266,1
413667,3266325,1
172951,3267870,1
278097,3270674,2
161351,3270738,1
427392,3274101,1
302193,3275234,1
391910,3275554,2
274686,3275973,1
346189,3276915,2
223518,3278450,1
266709,3278846,2
292381,3279711,2
384341,3279845,2
271754,3279992,2
419158,3280404,1
428760,3282283,2
147298,3282355,1
273033,3282373,1
345899,3282840,1
421307,3283790,2
385058,3284941,2
374311,3285497,2
311586,3285660,1
401160,3285752,1
427643,3288061,1
401160,3288476,1
266230,3290521,1
367678,3290897,1
422802,3291260,1
382090,3291488,1
356504,3291913,1
420937,3291925,1
147298,3296493,1
273033,3296746,2
223518,3297188,2
404947,3298493,1
271794,3298764,2
214543,3299424,2
107193,3301001,2
409919,3301155,2
137893,3301950,1
376452,3302049,1
415925,3302608,2
242847,3302897,1
351182,3302919,1
361354,3304599,2
295471,3305783,1
315458,3306806,2
311242,3307755,1
206993,3308016,1
395396,3312220,1
428545,3312683,2
351182,3312781,1
143341,3314206,1
374299,3315414,2
376452,3316861,2
344517,3317152,1
162713,3317155,2
122436,3318501,1
403184,3320114,2
48028,3320381,2
417221,3325721,2
361229,3327067,1
368403,3327288,1
206993,3327931,2
195784,3328062,2
398957,3328121,2
358737,3329032,2
407117,3330577,1
251339,3334735,1
182013,3334834,1
353315,3337546,2
201165,3337563,1
339865,3337926,2
131288,3339081,1
321296,3339715,2
406326,3340702,1
304851,3340907,1
356172,3342341,1
273033,3343531,2
242847,3344098,1
191722,3344247,1
66523,3345732,1
378045,3347885,1
271269,3348699,1
356043,3351256,2
148889,3351291,2
400837,3353749,1
260589,3355218,2
251051,3359124,2
415175,3359242,1
106858,3359305,1
354570,3361587,1
406952,3367315,1
318644,3368362,1
251339,3369647,1
401160,3371344,1
349718,3371493,1
298652,3372292,1
242183,3372313,2
419202,3372833,2
295118,3373895,2
307602,3374118,1
419776,3374696,1
366064,3376399,1
315836,3376980,1
403322,3377008,2
341063,3378141,1
377338,3379812,2
271754,3380705,2
322680,3381257,1
420285,3383727,1
203259,3386151,1
379157,3386507,2
146045,3387476,1
40910,3392172,2
318644,3393048,1
278097,3394053,1
113726,3395524,1
314917,3395546,1
112091,3396173,2
337699,3396309,2
303494,3396933,2
384956,3397159,2
403888,3398560,2
298745,3399543,2
157721,3400485,1
208865,3401397,1
209047,3402597,2
271269,3404408,1
271269,3405510,1
406857,3405799,1
427643,3405861,1
374791,3406249,1
321740,3406496,1
388898,3408664,1
344517,3408786,1
382090,3409355,1
322680,3409863,1
215379,3411152,1
366064,3413468,2
278097,3413930,1
221311,3415828,2
363269,3417085,1
326519,3417810,1
122436,3418043,1
259057,3418049,2
373407,3418337,1
424646,3419283,1
122436,3419326,1
353193,3420820,1
385058,3421319,2
363269,3421380,2
309159,3422104,1
113726,3422198,1
338375,3422931,1
401160,3424094,1
322662,3425242,1
286138,3425892,2
251339,3426194,1
423642,3426939,1
311242,3427003,1
428545,3428155,2
368403,3428684,2
388765,3430525,1
418577,3430710,1
429946,3431197,2
399014,3431318,1
347550,3435086,2
389309,3435393,2
381719,3435795,2
395956,3436644,1
395956,3436782,1
424248,3436882,1
215677,3437472,2
365664,3440774,2
312681,3441844,2
352763,3442865,1
178846,3444068,1
364194,3444639,2
305202,3445684,2
362069,3445844,1
217404,3446422,2
392811,3446948,2
326519,3447637,2
186731,3448795,2
344580,3450095,1
256164,3450628,1
340845,3450681,1
428137,3450870,2
409919,3455701,2
420512,3456187,2
328660,3456484,2
419705,3457037,1
360308,3457162,1
388343,3457650,1
274214,3459681,2
269374,3464512,1
266894,3465695,1
340845,3466454,1
245489,3467528,2
388818,3468817,1
395956,3469230,1
397556,3469442,1
284960,3470126,1
408000,3470174,1
368117,3470486,1
250102,3471455,1
309085,3472236,1
242847,3472608,1
411225,3473123,1
377669,3473844,2
321086,3478255,1
266709,3479609,2
418577,3480514,1
413175,3481378,1
352763,3481824,2
384960,3482034,1
340845,3483324,2
338452,3485134,2
406596,3485208,2
344325,3485382,1
329374,3486637,2
251142,3491815,2
395170,3493105,1
367164,3495544,1
405537,3499512,1
315836,3499638,1
136662,3502304,1
315677,3504724,1
251339,3504791,1
251051,3504921,1
339205,3507612,1
251186,3509289,1
309085,3510007,1
216324,3510685,1
346189,3511792,2
314917,3524431,1
287576,3528849,1
384341,2831028,2
178418,2837353,2
298745,2838843,2
351429,2865610,1
298652,2869176,2
402398,2898186,2
397253,2912820,2
298652,2921692,2
250196,2933100,2
368762,2935008,1
395552,2943142,2
314647,2955019,2
373407,2955374,2
397253,2961068,2
157222,2976100,2
413175,2982040,2
407390,2984630,2
367676,2989877,2
340845,3009426,2
418089,3013885,1
421176,3028995,2
366462,3039407,1
399777,3044084,1
318644,3047633,1
269374,3057342,2
367058,3058127,1
286138,3060171,1
424444,3061780,2
286472,3066712,2
143341,3068527,1
334787,3077020,1
424444,3077169,1
382341,3078500,2
355810,3079414,2
315677,3080662,1
269374,3083104,2
356383,3084531,2
113726,3090038,1
286138,3091909,1
143341,3092472,1
250206,3093338,2
386688,3093677,2
295471,3094198,1
428137,3094666,2
250206,3095783,1
311118,3096670,2
428545,3096949,1
333821,3097249,2
391750,3097682,2
246656,3098007,1
424444,3098061,2
381428,3099155,1
285765,3101452,2
292381,3101626,2
346472,3102321,2
157635,3102782,1
370960,3103516,2
351482,3105472,1
140570,3105615,1
327796,3105818,1
367058,3106169,1
379302,3107092,2
405764,3107405,1
142748,3107746,1
366462,3107899,2
137893,3108096,1
428725,3125959,2
434291,3129445,2
209801,3129587,2
433309,3130951,2
326651,3131565,1
339104,3132634,1
344687,3133827,2
418327,3134080,1
404765,3135083,1
209802,3137724,1
408195,3138557,1
400886,3139383,1
254191,3139818,1
291911,3140609,1
372082,3140657,1
100471,3142325,1
302077,3143428,1
401514,3143572,1
264036,3143806,1
270807,3144776,1
361857,3145842,1
92475,3146263,1
315137,3146289,1
356278,3147803,1
383325,3149016,1
391794,3150501,1
432863,3150689,1
393621,3152414,1
400886,3152557,1
430130,3152933,2
366889,3153195,2
425161,3154235,2
348408,3154356,1
344057,3155282,2
372540,3159976,1
287023,3160220,2
410916,3160477,1
384806,3162287,1
388615,3162634,1
428901,3163313,2
255691,3165599,2
326651,3165847,2
298735,3166515,1
125310,3166796,2
254711,3166904,1
107881,3167610,1
420675,3168400,1
318093,3171805,1
401523,3171975,2
324533,3174721,2
316687,3176330,2
419266,3176527,2
100765,3177577,1
294681,3177660,1
428785,3177798,1
339104,3179092,2
376267,3180319,1
319056,3180451,2
367942,3180830,1
434291,3181559,2
363610,3181646,1
413602,3182203,1
288310,3182568,1
410916,3182881,2
414028,3183072,2
389084,3183850,1
420675,3184211,2
354988,3184771,2
334862,3185130,2
331923,3188104,2
361811,3188253,1
273107,3188968,2
361857,3190215,2
372258,3190496,2
410540,3190825,1
423334,3191415,2
356072,3191762,1
379591,3192052,1
417593,3196339,1
428336,3196675,1
61636,3197360,2
345057,3197805,1
424153,3198350,2
224736,3198431,1
426669,3198700,2
356278,3199517,2
422815,3199558,2
433175,3199732,2
366733,3200174,1
408084,3201180,1
148352,3201328,1
429796,3202265,1
356072,3204276,2
163449,3204922,1
420510,3205364,1
341644,3205702,2
149980,3206299,1
433175,3207442,2
368579,3208778,2
286419,3208787,2
387910,3208930,2
353949,3212753,2
357099,3215469,1
403846,3215476,2
305631,3215885,1
426912,3216132,1
330581,3216613,1
341644,3221408,2
416221,3221477,1
332117,3221968,2
397151,3222214,2
423334,3223499,1
419730,3225387,2
150762,3225880,1
399041,3226067,2
349600,3228039,2
403750,3228254,1
246244,3228332,2
319740,3229695,2
351693,3231225,2
295322,3232548,1
301046,3233219,2
390490,3235985,2
416787,3238544,1
288310,3238996,1
421290,3239096,1
328865,3239336,1
412041,3239891,2
371439,3241359,1
365850,3242090,2
285209,3242481,2
394641,3243432,2
401514,3246139,1
229035,3250610,1
399202,3252023,1
323632,3253764,2
349600,3253857,1
335262,3254008,2
387949,3254513,1
326651,3258165,1
364961,3258876,2
400956,3259030,1
417593,3259709,1
396219,3260171,2
319662,3262340,1
365850,3264316,1
428901,3264520,1
392911,3264585,1
403584,3264591,1
163449,3264708,1
357141,3265897,1
402388,3265902,1
377048,3266778,2
402478,3268122,1
401946,3268540,1
425048,3269260,2
316377,3269631,2
174160,3269906,2
328865,3272947,2
409055,3272991,1
330581,3273488,1
406711,3275702,1
150762,3275821,1
180594,3276751,2
297085,3277382,1
322948,3278570,2
329290,3279702,1
329290,3279718,1
234461,3280455,1
392911,3283299,1
345057,3283707,1
312725,3286827,2
214340,3287763,2
224736,3287772,1
303828,3288460,2
61636,3288496,2
377899,3289555,2
110427,3289671,2
292180,3290284,2
413634,3290329,2
180313,3291686,2
375099,3292645,1
387890,3293443,2
151081,3293815,2
211217,3298817,1
304611,3300887,1
285209,3301281,2
404414,3302565,1
361811,3302772,1
157825,3303211,2
401514,3303576,1
426473,3303987,1
430130,3304952,1
157825,3305679,2
322948,3305867,2
149980,3306044,1
366916,3307179,2
209801,3307199,1
318345,3307626,2
234461,3309053,2
334862,3310874,2
392911,3314282,1
348611,3314908,1
410438,3314991,1
432507,3315989,1
286571,3316018,2
390316,3316998,2
270807,3318172,1
318345,3318212,1
374103,3318812,2
358210,3318967,2
319662,3319425,2
401959,3319832,1
413602,3320606,2
343934,3322432,2
264036,3322642,1
272589,3323359,2
200715,3324582,1
374208,3324969,1
256635,3325495,2
281526,3326340,1
241371,3326981,2
287023,3327158,2
413634,3328976,2
428238,3329523,2
399253,3330487,2
425226,3333586,2
324533,3334519,1
264036,3334521,1
399253,3335179,1
321987,3335236,1
374208,3335877,1
376314,3336357,1
378840,3338262,1
409055,3339983,1
365850,3340200,1
297192,3340429,2
403846,3340936,1
270828,3341314,1
400886,3342029,1
241346,3345521,1
